case;event;time
61;W_Nabellen incomplete dossiers;12.10.2011-10:36:15
61;W_Nabellen incomplete dossiers;12.10.2011-11:25:38
61;W_Nabellen incomplete dossiers;13.10.2011-07:16:14
61;W_Nabellen incomplete dossiers;13.10.2011-11:36:36
61;W_Valideren aanvraag;13.10.2011-12:11:33
61;W_Nabellen incomplete dossiers;13.10.2011-12:23:57
61;W_Nabellen incomplete dossiers;13.10.2011-12:27:01
61;W_Nabellen incomplete dossiers;13.10.2011-17:06:11
61;W_Valideren aanvraag;14.10.2011-06:30:29
62;W_Afhandelen leads;03.10.2011-07:23:43
62;W_Completeren aanvraag;03.10.2011-09:35:58
62;W_Completeren aanvraag;03.10.2011-10:26:09
62;W_Completeren aanvraag;03.10.2011-14:05:15
62;W_Completeren aanvraag;03.10.2011-14:05:36
62;W_Completeren aanvraag;03.10.2011-17:58:18
62;W_Completeren aanvraag;03.10.2011-18:02:00
62;W_Completeren aanvraag;03.10.2011-18:06:28
62;W_Nabellen offertes;10.10.2011-17:59:57
62;W_Nabellen offertes;10.10.2011-18:58:36
62;W_Nabellen offertes;18.10.2011-07:47:10
62;W_Nabellen offertes;19.10.2011-13:17:06
62;W_Nabellen offertes;19.10.2011-17:55:01
62;W_Nabellen offertes;21.10.2011-17:25:10
62;W_Nabellen offertes;24.10.2011-13:24:34
62;W_Nabellen offertes;31.10.2011-18:13:19
62;W_Nabellen offertes;03.11.2011-08:15:32
63;W_Completeren aanvraag;03.10.2011-08:53:08
63;W_Nabellen offertes;03.10.2011-08:54:08
63;W_Nabellen offertes;10.10.2011-15:25:03
63;W_Nabellen offertes;11.10.2011-10:20:46
63;W_Nabellen offertes;03.11.2011-08:15:22
64;W_Afhandelen leads;03.10.2011-07:21:51
64;W_Completeren aanvraag;03.10.2011-10:06:55
64;W_Completeren aanvraag;04.10.2011-09:13:24
64;W_Completeren aanvraag;04.10.2011-10:25:27
64;W_Nabellen offertes;05.10.2011-15:13:11
64;W_Nabellen offertes;11.10.2011-16:12:53
64;W_Nabellen offertes;11.10.2011-16:56:04
64;W_Nabellen offertes;24.10.2011-07:08:09
64;W_Nabellen offertes;24.10.2011-07:12:59
64;W_Nabellen offertes;24.10.2011-07:14:11
64;W_Nabellen offertes;25.10.2011-16:16:43
64;W_Nabellen offertes;25.10.2011-17:05:07
64;W_Nabellen offertes;27.10.2011-08:53:54
64;W_Valideren aanvraag;31.10.2011-13:34:00
65;W_Completeren aanvraag;03.10.2011-08:54:11
65;W_Completeren aanvraag;03.10.2011-17:00:23
65;W_Completeren aanvraag;04.10.2011-07:20:53
65;W_Nabellen offertes;11.10.2011-15:59:04
65;W_Nabellen offertes;12.10.2011-08:00:15
65;W_Nabellen offertes;17.10.2011-08:19:50
65;W_Valideren aanvraag;19.10.2011-06:15:38
65;W_Valideren aanvraag;19.10.2011-12:20:43
65;W_Nabellen incomplete dossiers;19.10.2011-12:53:53
65;W_Nabellen incomplete dossiers;19.10.2011-18:16:11
65;W_Nabellen incomplete dossiers;19.10.2011-18:28:35
65;W_Nabellen incomplete dossiers;20.10.2011-07:33:49
65;W_Nabellen incomplete dossiers;26.10.2011-09:20:35
65;W_Nabellen incomplete dossiers;27.10.2011-07:23:56
65;W_Nabellen incomplete dossiers;27.10.2011-07:26:53
65;W_Nabellen incomplete dossiers;27.10.2011-12:08:19
65;W_Nabellen incomplete dossiers;01.11.2011-08:39:20
65;W_Nabellen incomplete dossiers;01.11.2011-15:43:41
65;W_Nabellen incomplete dossiers;01.11.2011-18:10:18
65;W_Nabellen incomplete dossiers;03.11.2011-07:46:32
65;W_Nabellen incomplete dossiers;07.11.2011-08:05:54
65;W_Nabellen incomplete dossiers;09.11.2011-20:02:15
65;W_Nabellen incomplete dossiers;10.11.2011-10:27:24
65;W_Nabellen incomplete dossiers;11.11.2011-08:21:00
65;W_Nabellen incomplete dossiers;16.11.2011-14:11:15
65;W_Nabellen incomplete dossiers;17.11.2011-14:29:41
65;W_Nabellen incomplete dossiers;19.11.2011-09:29:07
65;W_Nabellen incomplete dossiers;21.11.2011-09:26:04
65;W_Nabellen incomplete dossiers;23.11.2011-09:50:06
65;W_Nabellen incomplete dossiers;23.11.2011-13:19:30
65;W_Nabellen incomplete dossiers;23.11.2011-19:01:20
65;W_Nabellen incomplete dossiers;24.11.2011-09:41:05
65;W_Nabellen incomplete dossiers;24.11.2011-10:09:45
65;W_Nabellen incomplete dossiers;24.11.2011-16:37:33
65;W_Nabellen incomplete dossiers;29.11.2011-11:13:21
65;W_Nabellen incomplete dossiers;29.11.2011-14:05:31
66;W_Completeren aanvraag;03.10.2011-08:49:53
66;W_Completeren aanvraag;03.10.2011-16:59:05
66;W_Completeren aanvraag;04.10.2011-09:27:30
66;W_Completeren aanvraag;10.10.2011-07:31:10
66;W_Completeren aanvraag;20.10.2011-10:48:36
66;W_Completeren aanvraag;27.10.2011-09:03:05
66;W_Completeren aanvraag;01.11.2011-19:23:23
66;W_Completeren aanvraag;01.11.2011-19:36:40
66;W_Completeren aanvraag;02.11.2011-08:15:12
67;W_Afhandelen leads;03.10.2011-07:23:39
68;W_Afhandelen leads;03.10.2011-07:19:24
68;W_Completeren aanvraag;03.10.2011-09:33:34
69;W_Completeren aanvraag;03.10.2011-09:00:25
69;W_Completeren aanvraag;03.10.2011-09:35:29
69;W_Nabellen offertes;10.10.2011-08:41:35
69;W_Valideren aanvraag;11.10.2011-12:01:53
70;W_Completeren aanvraag;03.10.2011-10:32:27
70;W_Completeren aanvraag;03.10.2011-10:36:34
70;W_Nabellen offertes;10.10.2011-15:27:04
71;W_Afhandelen leads;03.10.2011-07:46:40
71;W_Completeren aanvraag;03.10.2011-07:54:39
71;W_Nabellen offertes;10.10.2011-10:52:19
71;W_Valideren aanvraag;12.10.2011-15:38:24
71;W_Valideren aanvraag;13.10.2011-08:26:10
72;W_Afhandelen leads;03.10.2011-07:55:15
72;W_Completeren aanvraag;03.10.2011-08:00:22
72;W_Completeren aanvraag;03.10.2011-08:33:59
72;W_Nabellen offertes;10.10.2011-14:32:20
73;W_Completeren aanvraag;03.10.2011-12:07:57
73;W_Completeren aanvraag;04.10.2011-07:51:16
73;W_Completeren aanvraag;04.10.2011-10:11:34
73;W_Completeren aanvraag;04.10.2011-10:44:44
73;W_Nabellen offertes;11.10.2011-16:15:36
73;W_Nabellen offertes;13.10.2011-10:11:57
73;W_Nabellen offertes;19.10.2011-08:30:58
74;W_Afhandelen leads;03.10.2011-08:43:00
74;W_Completeren aanvraag;03.10.2011-08:47:20
74;W_Nabellen offertes;03.10.2011-08:49:04
74;W_Nabellen offertes;10.10.2011-14:36:34
74;W_Nabellen offertes;11.10.2011-18:56:01
74;W_Nabellen offertes;13.10.2011-10:28:07
74;W_Nabellen offertes;15.10.2011-10:39:40
74;W_Nabellen offertes;18.10.2011-10:18:48
74;W_Nabellen offertes;19.10.2011-15:41:02
74;W_Nabellen offertes;21.10.2011-09:27:33
74;W_Nabellen offertes;22.10.2011-14:54:04
74;W_Nabellen offertes;24.10.2011-12:28:48
74;W_Nabellen offertes;24.10.2011-17:25:42
74;W_Nabellen offertes;03.11.2011-08:15:19
75;W_Afhandelen leads;03.10.2011-10:10:48
76;W_Completeren aanvraag;03.10.2011-09:02:32
76;W_Completeren aanvraag;03.10.2011-09:11:10
76;W_Completeren aanvraag;03.10.2011-10:08:02
76;W_Completeren aanvraag;03.10.2011-13:15:36
76;W_Completeren aanvraag;03.10.2011-13:31:56
76;W_Nabellen offertes;05.10.2011-18:54:18
76;W_Nabellen offertes;06.10.2011-10:26:42
76;W_Nabellen offertes;10.10.2011-11:25:03
76;W_Valideren aanvraag;13.10.2011-07:35:30
77;W_Completeren aanvraag;03.10.2011-12:11:53
77;W_Completeren aanvraag;03.10.2011-12:29:11
77;W_Nabellen offertes;03.10.2011-12:31:12
77;W_Nabellen offertes;03.10.2011-12:34:33
77;W_Nabellen offertes;10.10.2011-15:37:44
77;W_Nabellen offertes;12.10.2011-14:07:56
77;W_Nabellen offertes;13.10.2011-17:47:10
77;W_Nabellen offertes;13.10.2011-18:20:31
77;W_Nabellen offertes;13.10.2011-18:24:01
77;W_Nabellen offertes;15.10.2011-13:00:41
77;W_Nabellen offertes;18.10.2011-13:00:46
77;W_Nabellen offertes;18.10.2011-15:35:56
78;W_Afhandelen leads;03.10.2011-10:12:57
79;W_Completeren aanvraag;03.10.2011-12:25:05
79;W_Nabellen offertes;03.10.2011-12:28:40
79;W_Nabellen offertes;03.10.2011-12:30:04
79;W_Nabellen offertes;10.10.2011-15:35:08
79;W_Nabellen offertes;17.10.2011-09:35:07
80;W_Afhandelen leads;03.10.2011-10:14:47
81;W_Afhandelen leads;03.10.2011-10:16:26
81;W_Completeren aanvraag;03.10.2011-10:19:19
81;W_Completeren aanvraag;03.10.2011-12:31:35
81;W_Completeren aanvraag;03.10.2011-12:46:01
82;W_Afhandelen leads;03.10.2011-10:18:16
83;W_Completeren aanvraag;03.10.2011-12:15:20
83;W_Completeren aanvraag;03.10.2011-15:13:02
83;W_Completeren aanvraag;03.10.2011-15:13:56
83;W_Completeren aanvraag;03.10.2011-15:16:26
83;W_Completeren aanvraag;03.10.2011-15:32:51
83;W_Completeren aanvraag;04.10.2011-07:28:47
83;W_Completeren aanvraag;04.10.2011-11:24:51
83;W_Completeren aanvraag;04.10.2011-17:17:17
83;W_Completeren aanvraag;04.10.2011-18:39:25
83;W_Completeren aanvraag;04.10.2011-18:45:49
83;W_Completeren aanvraag;05.10.2011-07:19:58
83;W_Completeren aanvraag;05.10.2011-09:01:37
83;W_Completeren aanvraag;05.10.2011-09:09:15
83;W_Completeren aanvraag;05.10.2011-13:15:13
83;W_Completeren aanvraag;05.10.2011-16:47:40
83;W_Completeren aanvraag;05.10.2011-17:59:39
83;W_Completeren aanvraag;06.10.2011-09:08:33
83;W_Completeren aanvraag;06.10.2011-18:13:51
83;W_Nabellen offertes;14.10.2011-07:33:48
83;W_Nabellen offertes;15.10.2011-14:52:24
83;W_Nabellen offertes;18.10.2011-10:14:58
83;W_Nabellen offertes;18.10.2011-10:45:33
83;W_Nabellen offertes;25.10.2011-10:37:27
83;W_Nabellen offertes;31.10.2011-18:36:31
83;W_Nabellen offertes;02.11.2011-17:21:59
83;W_Nabellen offertes;04.11.2011-16:47:06
84;W_Completeren aanvraag;03.10.2011-14:45:50
84;W_Completeren aanvraag;03.10.2011-15:16:56
84;W_Completeren aanvraag;03.10.2011-15:18:32
84;W_Completeren aanvraag;03.10.2011-15:43:39
84;W_Nabellen offertes;10.10.2011-16:42:04
84;W_Nabellen offertes;13.10.2011-09:34:20
84;W_Valideren aanvraag;17.10.2011-08:31:24
84;W_Valideren aanvraag;17.10.2011-09:11:31
84;W_Nabellen incomplete dossiers;17.10.2011-09:25:58
84;W_Nabellen incomplete dossiers;17.10.2011-09:36:14
84;W_Nabellen incomplete dossiers;17.10.2011-10:24:11
84;W_Nabellen incomplete dossiers;17.10.2011-11:39:04
84;W_Nabellen incomplete dossiers;17.10.2011-13:44:25
84;W_Nabellen incomplete dossiers;17.10.2011-13:50:33
84;W_Nabellen incomplete dossiers;17.10.2011-13:56:19
84;W_Nabellen incomplete dossiers;17.10.2011-14:02:26
84;W_Nabellen incomplete dossiers;17.10.2011-15:29:57
84;W_Nabellen incomplete dossiers;18.10.2011-08:34:27
84;W_Nabellen incomplete dossiers;18.10.2011-09:06:58
85;W_Completeren aanvraag;03.10.2011-12:20:03
85;W_Completeren aanvraag;04.10.2011-07:54:41
85;W_Completeren aanvraag;04.10.2011-11:38:58
85;W_Completeren aanvraag;04.10.2011-14:07:00
85;W_Completeren aanvraag;04.10.2011-16:22:01
85;W_Completeren aanvraag;05.10.2011-15:59:07
85;W_Completeren aanvraag;06.10.2011-07:52:54
85;W_Completeren aanvraag;06.10.2011-07:55:55
85;W_Completeren aanvraag;06.10.2011-18:48:48
85;W_Completeren aanvraag;07.10.2011-16:29:51
85;W_Completeren aanvraag;08.10.2011-08:47:56
85;W_Completeren aanvraag;08.10.2011-12:34:40
85;W_Completeren aanvraag;10.10.2011-10:12:11
85;W_Nabellen offertes;17.10.2011-16:30:31
85;W_Nabellen offertes;19.10.2011-08:45:29
85;W_Nabellen offertes;21.10.2011-07:33:55
85;W_Valideren aanvraag;27.10.2011-08:01:40
86;W_Completeren aanvraag;03.10.2011-10:27:17
86;W_Nabellen offertes;03.10.2011-10:37:58
86;W_Nabellen offertes;04.10.2011-10:56:05
86;W_Nabellen offertes;06.10.2011-07:54:36
86;W_Valideren aanvraag;10.10.2011-07:31:57
86;W_Nabellen incomplete dossiers;10.10.2011-07:43:17
86;W_Nabellen incomplete dossiers;10.10.2011-10:39:52
86;W_Valideren aanvraag;10.10.2011-11:22:16
86;W_Valideren aanvraag;11.10.2011-13:22:22
86;W_Valideren aanvraag;11.10.2011-13:25:50
86;W_Valideren aanvraag;11.10.2011-13:28:16
86;W_Valideren aanvraag;11.10.2011-14:43:18
87;W_Completeren aanvraag;03.10.2011-10:19:32
87;W_Nabellen offertes;03.10.2011-10:24:40
87;W_Valideren aanvraag;03.10.2011-10:25:01
87;W_Valideren aanvraag;03.10.2011-10:58:35
87;W_Nabellen incomplete dossiers;03.10.2011-13:07:37
87;W_Nabellen incomplete dossiers;06.10.2011-07:25:59
87;W_Nabellen incomplete dossiers;07.10.2011-13:14:25
87;W_Nabellen incomplete dossiers;08.10.2011-09:08:16
87;W_Nabellen incomplete dossiers;10.10.2011-07:54:51
87;W_Nabellen incomplete dossiers;11.10.2011-09:13:45
87;W_Nabellen incomplete dossiers;11.10.2011-14:55:54
87;W_Nabellen incomplete dossiers;11.10.2011-15:52:41
87;W_Nabellen incomplete dossiers;12.10.2011-13:04:23
87;W_Nabellen incomplete dossiers;13.10.2011-07:26:59
87;W_Nabellen incomplete dossiers;17.10.2011-13:39:52
87;W_Valideren aanvraag;18.10.2011-08:10:42
88;W_Completeren aanvraag;03.10.2011-10:27:54
89;W_Afhandelen leads;03.10.2011-11:13:35
89;W_Afhandelen leads;03.10.2011-11:29:33
90;W_Completeren aanvraag;03.10.2011-12:28:07
90;W_Nabellen offertes;03.10.2011-12:30:21
90;W_Nabellen offertes;03.10.2011-12:48:39
90;W_Nabellen offertes;03.10.2011-12:52:34
90;W_Nabellen offertes;03.10.2011-13:09:14
90;W_Nabellen offertes;10.10.2011-15:41:24
90;W_Nabellen offertes;12.10.2011-14:10:48
90;W_Nabellen offertes;24.10.2011-13:29:34
90;W_Nabellen offertes;25.10.2011-10:41:05
90;W_Nabellen offertes;25.10.2011-14:16:10
90;W_Nabellen offertes;27.10.2011-18:09:08
90;W_Nabellen offertes;27.10.2011-18:13:14
90;W_Nabellen offertes;27.10.2011-18:40:57
90;W_Nabellen offertes;03.11.2011-18:08:41
90;W_Nabellen offertes;05.11.2011-12:28:34
90;W_Nabellen offertes;07.11.2011-13:31:59
90;W_Nabellen offertes;07.11.2011-13:41:26
90;W_Nabellen offertes;08.11.2011-12:56:51
90;W_Nabellen offertes;10.11.2011-16:33:22
90;W_Nabellen offertes;14.11.2011-17:20:53
90;W_Nabellen offertes;17.11.2011-11:24:00
90;W_Nabellen offertes;17.11.2011-14:07:59
90;W_Nabellen offertes;19.11.2011-11:29:13
90;W_Nabellen offertes;26.11.2011-15:04:06
90;W_Nabellen offertes;29.11.2011-17:18:08
90;W_Nabellen offertes;30.11.2011-13:12:06
90;W_Valideren aanvraag;05.12.2011-13:30:18
90;W_Valideren aanvraag;05.12.2011-13:52:03
90;W_Valideren aanvraag;06.12.2011-07:50:01
90;W_Valideren aanvraag;06.12.2011-10:58:14
90;W_Nabellen incomplete dossiers;06.12.2011-11:48:58
90;W_Nabellen incomplete dossiers;06.12.2011-12:19:28
90;W_Nabellen incomplete dossiers;09.12.2011-07:24:01
90;W_Valideren aanvraag;09.12.2011-07:53:21
90;W_Valideren aanvraag;09.12.2011-08:51:43
90;W_Valideren aanvraag;09.12.2011-09:21:35
90;W_Valideren aanvraag;09.12.2011-13:18:02
90;W_Valideren aanvraag;12.12.2011-15:42:55
90;W_Valideren aanvraag;13.12.2011-05:15:05
90;W_Valideren aanvraag;13.12.2011-07:04:04
90;W_Valideren aanvraag;13.12.2011-07:13:16
90;W_Valideren aanvraag;13.12.2011-08:44:26
91;W_Afhandelen leads;03.10.2011-11:26:37
91;W_Completeren aanvraag;03.10.2011-13:38:54
91;W_Completeren aanvraag;03.10.2011-15:22:34
91;W_Nabellen offertes;03.10.2011-15:26:18
91;W_Nabellen offertes;10.10.2011-11:06:21
91;W_Valideren aanvraag;13.10.2011-09:01:05
91;W_Nabellen incomplete dossiers;13.10.2011-09:11:50
91;W_Nabellen incomplete dossiers;13.10.2011-09:12:08
91;W_Nabellen incomplete dossiers;13.10.2011-09:18:38
91;W_Nabellen incomplete dossiers;13.10.2011-09:19:14
91;W_Nabellen incomplete dossiers;13.10.2011-09:19:21
91;W_Nabellen incomplete dossiers;13.10.2011-10:33:13
91;W_Nabellen incomplete dossiers;13.10.2011-10:34:50
91;W_Nabellen incomplete dossiers;13.10.2011-10:35:37
91;W_Nabellen incomplete dossiers;13.10.2011-10:36:01
91;W_Nabellen incomplete dossiers;13.10.2011-10:57:08
91;W_Nabellen incomplete dossiers;13.10.2011-11:17:54
91;W_Nabellen incomplete dossiers;13.10.2011-11:22:06
91;W_Valideren aanvraag;13.10.2011-14:28:42
92;W_Afhandelen leads;03.10.2011-11:37:16
93;W_Afhandelen leads;03.10.2011-11:31:16
94;W_Completeren aanvraag;03.10.2011-13:14:50
94;W_Completeren aanvraag;03.10.2011-13:41:02
94;W_Completeren aanvraag;03.10.2011-14:10:39
94;W_Nabellen offertes;03.10.2011-14:13:02
94;W_Nabellen offertes;10.10.2011-16:36:13
94;W_Nabellen offertes;13.10.2011-07:16:42
94;W_Valideren aanvraag;17.10.2011-18:11:25
95;W_Completeren aanvraag;03.10.2011-11:59:52
95;W_Completeren aanvraag;03.10.2011-12:30:11
95;W_Completeren aanvraag;03.10.2011-12:31:21
95;W_Nabellen offertes;03.10.2011-12:34:08
95;W_Valideren aanvraag;03.10.2011-12:34:41
95;W_Nabellen incomplete dossiers;03.10.2011-12:36:30
95;W_Nabellen incomplete dossiers;03.10.2011-13:07:54
95;W_Nabellen incomplete dossiers;03.10.2011-13:59:56
95;W_Nabellen incomplete dossiers;04.10.2011-06:22:10
95;W_Nabellen incomplete dossiers;04.10.2011-07:47:36
95;W_Nabellen incomplete dossiers;04.10.2011-08:09:50
95;W_Nabellen incomplete dossiers;04.10.2011-08:17:33
96;W_Completeren aanvraag;03.10.2011-11:53:32
96;W_Nabellen offertes;03.10.2011-11:56:48
96;W_Nabellen offertes;05.10.2011-14:56:43
96;W_Nabellen offertes;11.10.2011-07:58:56
96;W_Valideren aanvraag;11.10.2011-09:49:21
97;W_Completeren aanvraag;03.10.2011-13:41:20
97;W_Completeren aanvraag;04.10.2011-08:02:38
97;W_Completeren aanvraag;04.10.2011-11:43:28
97;W_Completeren aanvraag;04.10.2011-15:53:11
97;W_Completeren aanvraag;05.10.2011-15:55:12
97;W_Completeren aanvraag;06.10.2011-07:48:49
97;W_Completeren aanvraag;06.10.2011-18:45:52
97;W_Completeren aanvraag;06.10.2011-18:54:48
97;W_Completeren aanvraag;07.10.2011-16:36:10
97;W_Completeren aanvraag;08.10.2011-09:00:40
97;W_Completeren aanvraag;03.11.2011-08:15:06
98;W_Completeren aanvraag;03.10.2011-13:57:37
98;W_Nabellen offertes;03.10.2011-13:59:15
98;W_Nabellen offertes;10.10.2011-16:35:37
98;W_Nabellen offertes;12.10.2011-14:14:28
98;W_Nabellen offertes;13.10.2011-04:15:05
98;W_Nabellen offertes;13.10.2011-16:15:55
98;W_Nabellen offertes;19.10.2011-18:41:51
98;W_Nabellen offertes;20.10.2011-17:54:58
98;W_Nabellen offertes;28.10.2011-18:52:36
98;W_Nabellen offertes;31.10.2011-18:25:06
98;W_Nabellen offertes;02.11.2011-18:10:12
98;W_Nabellen offertes;03.11.2011-08:15:29
99;W_Completeren aanvraag;03.10.2011-13:46:51
99;W_Completeren aanvraag;03.10.2011-14:23:16
99;W_Nabellen offertes;03.10.2011-14:28:05
99;W_Nabellen offertes;04.10.2011-10:25:51
99;W_Nabellen offertes;04.10.2011-10:28:50
99;W_Nabellen offertes;11.10.2011-09:03:14
99;W_Valideren aanvraag;14.10.2011-13:06:18
99;W_Nabellen incomplete dossiers;14.10.2011-17:36:25
99;W_Nabellen incomplete dossiers;14.10.2011-18:20:03
99;W_Nabellen incomplete dossiers;17.10.2011-15:01:38
99;W_Nabellen incomplete dossiers;17.10.2011-15:02:10
99;W_Nabellen incomplete dossiers;17.10.2011-15:35:48
99;W_Nabellen incomplete dossiers;20.10.2011-08:33:35
99;W_Nabellen incomplete dossiers;21.10.2011-07:53:55
99;W_Valideren aanvraag;21.10.2011-08:32:17
99;W_Valideren aanvraag;21.10.2011-08:36:36
100;W_Completeren aanvraag;03.10.2011-13:50:01
100;W_Completeren aanvraag;04.10.2011-09:34:49
100;W_Completeren aanvraag;04.10.2011-12:06:00
100;W_Nabellen offertes;06.10.2011-17:51:56
100;W_Nabellen offertes;06.10.2011-17:56:16
100;W_Nabellen offertes;06.10.2011-18:05:54
100;W_Nabellen offertes;14.10.2011-07:28:03
100;W_Nabellen offertes;19.10.2011-08:35:40
100;W_Nabellen offertes;20.10.2011-07:24:56
100;W_Valideren aanvraag;26.10.2011-10:55:24
101;W_Completeren aanvraag;03.10.2011-14:15:49
101;W_Completeren aanvraag;03.10.2011-14:16:41
102;W_Completeren aanvraag;03.10.2011-12:38:17
102;W_Nabellen offertes;03.10.2011-12:39:20
102;W_Valideren aanvraag;03.10.2011-12:46:56
103;W_Afhandelen leads;03.10.2011-13:11:51
103;W_Completeren aanvraag;03.10.2011-14:21:40
103;W_Completeren aanvraag;03.10.2011-14:39:40
104;W_Afhandelen leads;03.10.2011-13:01:32
105;W_Afhandelen leads;03.10.2011-13:18:44
106;W_Afhandelen leads;03.10.2011-13:46:16
106;W_Afhandelen leads;03.10.2011-13:55:48
106;W_Completeren aanvraag;03.10.2011-14:00:03
106;W_Completeren aanvraag;03.10.2011-14:20:43
106;W_Completeren aanvraag;03.10.2011-14:22:10
106;W_Completeren aanvraag;03.10.2011-14:26:49
106;W_Completeren aanvraag;03.10.2011-14:30:24
106;W_Completeren aanvraag;03.10.2011-15:02:58
107;W_Afhandelen leads;03.10.2011-14:20:21
108;W_Afhandelen leads;03.10.2011-14:27:40
109;W_Afhandelen leads;03.10.2011-14:46:14
110;W_Completeren aanvraag;03.10.2011-14:47:59
110;W_Completeren aanvraag;03.10.2011-15:58:56
110;W_Completeren aanvraag;03.10.2011-16:29:03
110;W_Nabellen offertes;10.10.2011-16:45:45
110;W_Nabellen offertes;10.10.2011-17:40:59
110;W_Nabellen offertes;11.10.2011-09:12:14
110;W_Valideren aanvraag;13.10.2011-13:53:36
110;W_Nabellen incomplete dossiers;13.10.2011-14:15:05
110;W_Nabellen incomplete dossiers;13.10.2011-16:47:25
110;W_Nabellen incomplete dossiers;13.10.2011-18:50:03
110;W_Nabellen incomplete dossiers;13.10.2011-18:56:52
110;W_Nabellen incomplete dossiers;13.10.2011-19:02:11
110;W_Nabellen incomplete dossiers;18.10.2011-08:04:32
110;W_Nabellen incomplete dossiers;18.10.2011-14:40:22
110;W_Nabellen incomplete dossiers;18.10.2011-16:53:37
110;W_Nabellen incomplete dossiers;18.10.2011-17:59:19
110;W_Nabellen incomplete dossiers;18.10.2011-18:52:47
110;W_Nabellen incomplete dossiers;19.10.2011-09:12:13
110;W_Nabellen incomplete dossiers;20.10.2011-07:30:50
110;W_Nabellen incomplete dossiers;20.10.2011-13:22:16
110;W_Nabellen incomplete dossiers;20.10.2011-17:29:36
110;W_Nabellen incomplete dossiers;20.10.2011-18:13:11
110;W_Nabellen incomplete dossiers;21.10.2011-08:13:51
110;W_Nabellen incomplete dossiers;21.10.2011-12:18:40
110;W_Nabellen incomplete dossiers;21.10.2011-17:25:11
110;W_Nabellen incomplete dossiers;21.10.2011-18:18:58
110;W_Nabellen incomplete dossiers;26.10.2011-08:07:53
110;W_Valideren aanvraag;26.10.2011-10:04:45
110;W_Valideren aanvraag;26.10.2011-12:52:44
110;W_Nabellen incomplete dossiers;26.10.2011-15:21:25
110;W_Nabellen incomplete dossiers;27.10.2011-12:09:20
110;W_Nabellen incomplete dossiers;31.10.2011-10:37:14
110;W_Valideren aanvraag;31.10.2011-12:55:00
110;W_Nabellen incomplete dossiers;31.10.2011-18:20:42
110;W_Nabellen incomplete dossiers;31.10.2011-18:25:38
110;W_Nabellen incomplete dossiers;03.11.2011-07:39:05
110;W_Nabellen incomplete dossiers;07.11.2011-08:16:19
110;W_Nabellen incomplete dossiers;07.11.2011-11:05:07
110;W_Valideren aanvraag;07.11.2011-13:12:16
110;W_Valideren aanvraag;07.11.2011-13:21:56
111;W_Afhandelen leads;03.10.2011-14:44:37
112;W_Afhandelen leads;03.10.2011-14:47:54
112;W_Completeren aanvraag;03.10.2011-16:08:10
112;W_Completeren aanvraag;04.10.2011-07:55:51
112;W_Completeren aanvraag;04.10.2011-07:58:05
