case_id;activity;time;Involved ST Function Div;Involved Org line 3
13;Accepted-In Progress;11.07.2011-09:55:00;Dummy;Org line V7n
13;Queued-Awaiting Assignment;11.07.2011-12:32:37;A2_1;Org line C
13;Accepted-In Progress;11.07.2011-12:41:23;A2_1;Org line C
13;Accepted-Assigned;11.07.2011-12:43:21;A2_1;Org line C
13;Accepted-Assigned;14.07.2011-12:32:37;A2_1;Org line C
13;Accepted-In Progress;18.07.2011-15:01:05;A2_1;Org line C
13;Queued-Awaiting Assignment;18.07.2011-15:01:42;Dummy;Org line V7n
13;Accepted-In Progress;16.08.2011-15:33:46;Dummy;Org line V7n
13;Accepted-Wait;06.04.2012-09:18:12;Dummy;Org line V7n
13;Accepted-In Progress;04.05.2012-07:27:48;Dummy;Org line V7n
13;Completed-Resolved;04.05.2012-07:28:43;Dummy;Org line V7n
13;Completed-Closed;11.05.2012-23:21:28;Dummy;Org line V7n
14;Accepted-In Progress;08.06.2011-12:58:15;A2_1;Org line C
14;Accepted-In Progress;08.06.2011-12:58:20;A2_1;Org line C
14;Queued-Awaiting Assignment;08.06.2011-13:02:01;Dummy;Org line V7n
14;Accepted-In Progress;08.06.2011-15:20:33;A2_1;Org line C
14;Queued-Awaiting Assignment;08.06.2011-15:21:14;Dummy;Org line V7n
14;Accepted-In Progress;08.06.2011-15:55:56;Dummy;Org line V7n
14;Queued-Awaiting Assignment;09.06.2011-08:34:50;A2_1;Org line C
14;Accepted-In Progress;09.06.2011-10:19:26;A2_1;Org line C
14;Accepted-Wait - User;09.06.2011-10:21:37;A2_1;Org line C
14;Queued-Awaiting Assignment;09.06.2011-16:54:41;Dummy;Org line V7n
14;Accepted-In Progress;10.06.2011-14:16:38;Dummy;Org line V7n
14;Queued-Awaiting Assignment;10.06.2011-14:29:07;A2_1;Org line C
14;Accepted-In Progress;10.06.2011-14:29:59;A2_1;Org line C
14;Queued-Awaiting Assignment;10.06.2011-14:31:48;Dummy;Org line V7n
14;Accepted-In Progress;06.07.2011-14:45:53;Dummy;Org line V7n
14;Accepted-Assigned;06.07.2011-14:45:56;Dummy;Org line V7n
14;Accepted-In Progress;20.07.2011-12:30:13;Dummy;Org line V7n
14;Accepted-Wait;06.04.2012-09:09:19;Dummy;Org line V7n
14;Accepted-In Progress;04.05.2012-07:29:15;Dummy;Org line V7n
14;Completed-Resolved;04.05.2012-07:30:26;Dummy;Org line V7n
14;Completed-Closed;11.05.2012-23:21:28;Dummy;Org line V7n
15;Accepted-In Progress;24.06.2011-12:23:13;A2_1;Org line A2
15;Accepted-In Progress;24.06.2011-12:23:15;A2_1;Org line A2
15;Queued-Awaiting Assignment;24.06.2011-12:25:58;Dummy;Org line V7n
15;Accepted-In Progress;24.06.2011-12:46:34;Dummy;Org line V7n
15;Queued-Awaiting Assignment;24.06.2011-13:37:42;A2_1;Org line A2
15;Accepted-In Progress;24.06.2011-14:08:11;A2_1;Org line A2
15;Queued-Awaiting Assignment;24.06.2011-14:10:52;Dummy;Org line V7n
15;Accepted-In Progress;06.07.2011-14:40:51;Dummy;Org line V7n
15;Accepted-Assigned;06.07.2011-14:40:55;Dummy;Org line V7n
15;Accepted-In Progress;20.07.2011-12:23:24;Dummy;Org line V7n
15;Accepted-Wait;06.04.2012-09:20:07;Dummy;Org line V7n
15;Accepted-In Progress;04.05.2012-07:31:16;Dummy;Org line V7n
15;Completed-Resolved;04.05.2012-07:31:48;Dummy;Org line V7n
15;Completed-Closed;11.05.2012-23:21:28;Dummy;Org line V7n
16;Accepted-In Progress;24.06.2011-13:58:54;A2_1;Org line A2
16;Accepted-In Progress;24.06.2011-13:58:56;A2_1;Org line A2
16;Queued-Awaiting Assignment;24.06.2011-14:02:31;Dummy;Org line V7n
16;Accepted-In Progress;24.06.2011-14:42:25;Dummy;Org line V7n
16;Queued-Awaiting Assignment;27.06.2011-08:34:41;A2_1;Org line A2
16;Accepted-In Progress;27.06.2011-08:41:23;A2_1;Org line A2
16;Accepted-Wait - User;27.06.2011-08:45:13;A2_1;Org line A2
16;Accepted-In Progress;27.06.2011-08:48:50;A2_1;Org line A2
16;Queued-Awaiting Assignment;27.06.2011-09:05:48;Dummy;Org line V7n
16;Accepted-In Progress;27.06.2011-10:24:37;Dummy;Org line V7n
16;Queued-Awaiting Assignment;27.06.2011-10:32:59;A2_1;Org line A2
16;Accepted-In Progress;27.06.2011-10:54:24;A2_1;Org line A2
16;Queued-Awaiting Assignment;27.06.2011-10:59:32;Dummy;Org line V7n
16;Accepted-In Progress;06.07.2011-14:39:12;Dummy;Org line V7n
16;Accepted-Assigned;06.07.2011-14:39:30;Dummy;Org line V7n
16;Accepted-In Progress;20.07.2011-13:53:58;Dummy;Org line V7n
16;Accepted-Wait;06.04.2012-09:14:17;Dummy;Org line V7n
16;Accepted-In Progress;04.05.2012-07:32:16;Dummy;Org line V7n
16;Completed-Resolved;04.05.2012-07:32:47;Dummy;Org line V7n
16;Completed-Closed;11.05.2012-23:21:28;Dummy;Org line V7n
17;Accepted-In Progress;28.06.2011-10:35:39;A2_4;Org line A2
17;Accepted-In Progress;28.06.2011-10:35:57;A2_4;Org line A2
17;Queued-Awaiting Assignment;28.06.2011-10:50:20;A2_5;Org line A2
17;Accepted-In Progress;28.06.2011-10:58:24;A2_5;Org line A2
17;Queued-Awaiting Assignment;28.06.2011-10:59:36;A2_4;Org line A2
17;Accepted-In Progress;28.06.2011-16:45:50;A2_4;Org line A2
17;Queued-Awaiting Assignment;28.06.2011-16:46:58;A2_5;Org line A2
17;Accepted-In Progress;29.06.2011-08:47:40;A2_5;Org line A2
17;Queued-Awaiting Assignment;29.06.2011-08:48:21;A2_4;Org line A2
17;Accepted-In Progress;29.06.2011-08:51:19;A2_4;Org line A2
17;Accepted-In Progress;02.07.2011-08:48:21;A2_4;Org line A2
17;Queued-Awaiting Assignment;20.09.2011-15:27:24;A2_5;Org line A2
17;Accepted-In Progress;18.04.2012-14:25:03;A2_5;Org line A2
17;Queued-Awaiting Assignment;18.04.2012-14:26:29;A2_5;Org line A2
17;Accepted-In Progress;02.05.2012-13:34:18;A2_5;Org line A2
17;Queued-Awaiting Assignment;02.05.2012-13:35:45;A2_4;Org line A2
17;Accepted-In Progress;04.05.2012-10:46:38;A2_4;Org line A2
17;Completed-Resolved;04.05.2012-10:46:58;A2_4;Org line A2
17;Completed-Closed;11.05.2012-23:21:28;A2_4;Org line A2
18;Accepted-In Progress;11.07.2011-07:20:50;A2_1;Org line C
18;Accepted-In Progress;11.07.2011-07:20:55;A2_1;Org line C
18;Queued-Awaiting Assignment;11.07.2011-07:28:43;Dummy;Org line V7
18;Accepted-In Progress;11.07.2011-07:28:45;Dummy;Org line V7
18;Accepted-Wait;11.07.2011-07:28:47;Dummy;Org line V7
18;Queued-Awaiting Assignment;11.07.2011-11:34:18;Dummy;Org line V7n
18;Accepted-In Progress;11.07.2011-13:18:29;Dummy;Org line V7n
18;Queued-Awaiting Assignment;11.07.2011-13:28:02;A2_1;Org line C
18;Accepted-In Progress;11.07.2011-13:35:23;A2_1;Org line C
18;Queued-Awaiting Assignment;11.07.2011-13:37:42;Dummy;Org line V7n
18;Accepted-In Progress;20.07.2011-12:47:48;Dummy;Org line V7n
18;Accepted-In Progress;04.05.2012-07:33:21;Dummy;Org line V7n
18;Completed-Resolved;04.05.2012-07:34:16;Dummy;Org line V7n
18;Completed-Closed;11.05.2012-23:21:27;Dummy;Org line V7n
19;Accepted-In Progress;14.07.2011-17:20:42;A2_1;Org line C
19;Accepted-In Progress;14.07.2011-17:20:49;A2_1;Org line C
19;Queued-Awaiting Assignment;14.07.2011-17:22:51;Dummy;Org line V7n
19;Accepted-In Progress;15.07.2011-07:43:36;Dummy;Org line V7n
19;Queued-Awaiting Assignment;15.07.2011-08:02:31;A2_1;Org line C
19;Accepted-In Progress;15.07.2011-08:52:29;A2_1;Org line C
19;Queued-Awaiting Assignment;15.07.2011-08:56:59;Dummy;Org line V7n
19;Accepted-In Progress;20.07.2011-13:50:38;Dummy;Org line V7n
19;Accepted-Wait - Implementation;14.03.2012-15:29:41;Dummy;Org line V7n
19;Accepted-In Progress;04.05.2012-07:34:46;Dummy;Org line V7n
19;Completed-Resolved;04.05.2012-07:35:37;Dummy;Org line V7n
19;Completed-Closed;11.05.2012-23:21:27;Dummy;Org line V7n
20;Accepted-In Progress;25.07.2011-13:45:15;A2_1;Org line A2
20;Accepted-In Progress;25.07.2011-13:45:29;A2_1;Org line A2
20;Queued-Awaiting Assignment;25.07.2011-13:50:11;Dummy;Org line V7n
20;Accepted-In Progress;25.07.2011-14:28:03;Dummy;Org line V7n
20;Queued-Awaiting Assignment;25.07.2011-14:34:15;A2_1;Org line A2
20;Accepted-In Progress;25.07.2011-14:50:14;A2_1;Org line A2
20;Accepted-Wait - User;25.07.2011-14:52:35;A2_1;Org line A2
20;Accepted-In Progress;25.07.2011-14:57:23;A2_1;Org line A2
20;Queued-Awaiting Assignment;25.07.2011-14:58:34;Dummy;Org line V7n
20;Accepted-In Progress;25.07.2011-15:55:44;Dummy;Org line V7n
20;Queued-Awaiting Assignment;25.07.2011-16:02:17;A2_1;Org line A2
20;Queued-Awaiting Assignment;25.07.2011-16:02:18;A2_1;Org line A2
20;Accepted-In Progress;25.07.2011-16:03:41;A2_1;Org line A2
20;Queued-Awaiting Assignment;25.07.2011-16:05:51;Dummy;Org line V7n
20;Accepted-In Progress;26.07.2011-11:03:30;Dummy;Org line V7n
20;Queued-Awaiting Assignment;26.07.2011-13:54:14;A2_1;Org line A2
20;Accepted-In Progress;26.07.2011-13:55:06;A2_1;Org line A2
20;Queued-Awaiting Assignment;26.07.2011-13:59:46;Dummy;Org line V7n
20;Accepted-In Progress;16.08.2011-15:37:40;Dummy;Org line V7n
20;Accepted-Wait;06.04.2012-09:19:00;Dummy;Org line V7n
20;Accepted-In Progress;04.05.2012-07:36:08;Dummy;Org line V7n
20;Completed-Resolved;04.05.2012-07:36:32;Dummy;Org line V7n
20;Completed-Closed;11.05.2012-23:21:27;Dummy;Org line V7n
21;Accepted-In Progress;28.07.2011-09:12:37;A2_1;Org line A2
21;Accepted-In Progress;28.07.2011-09:16:47;A2_1;Org line A2
21;Queued-Awaiting Assignment;28.07.2011-09:21:15;V3_2;Org line C
21;Accepted-In Progress;08.05.2012-07:52:10;V3_2;Org line C
21;Completed-Resolved;08.05.2012-07:52:48;V3_2;Org line C
21;Completed-Closed;15.05.2012-23:22:58;V3_2;Org line C
22;Accepted-In Progress;03.08.2011-12:17:22;A2_1;Org line A2
22;Accepted-In Progress;03.08.2011-12:17:49;A2_1;Org line A2
22;Queued-Awaiting Assignment;03.08.2011-12:24:10;Dummy;Org line V7n
22;Accepted-In Progress;04.08.2011-11:02:25;Dummy;Org line V7n
22;Queued-Awaiting Assignment;04.08.2011-12:55:28;A2_1;Org line A2
22;Queued-Awaiting Assignment;04.08.2011-12:55:29;A2_1;Org line A2
22;Accepted-In Progress;04.08.2011-15:05:00;A2_1;Org line A2
22;Accepted-Assigned;04.08.2011-15:05:04;A2_1;Org line A2
22;Accepted-In Progress;05.08.2011-05:36:03;A2_1;Org line A2
22;Queued-Awaiting Assignment;05.08.2011-05:38:54;Dummy;Org line V7n
22;Accepted-In Progress;16.08.2011-15:43:52;Dummy;Org line V7n
22;Accepted-Wait - Implementation;14.03.2012-15:45:08;Dummy;Org line V7n
22;Accepted-In Progress;04.05.2012-07:38:40;Dummy;Org line V7n
22;Completed-Resolved;04.05.2012-07:39:19;Dummy;Org line V7n
22;Completed-Closed;11.05.2012-23:21:27;Dummy;Org line V7n
23;Accepted-In Progress;03.08.2011-11:29:56;A2_1;Org line C
23;Accepted-In Progress;03.08.2011-11:31:12;A2_1;Org line C
23;Queued-Awaiting Assignment;03.08.2011-11:41:04;Dummy;Org line V7n
23;Accepted-In Progress;04.08.2011-10:55:05;Dummy;Org line V7n
23;Queued-Awaiting Assignment;04.08.2011-12:56:55;Dummy;Org line V7n
23;Accepted-In Progress;04.08.2011-15:04:01;Dummy;Org line V7n
23;Queued-Awaiting Assignment;04.08.2011-15:14:33;A2_1;Org line C
23;Accepted-In Progress;04.08.2011-15:20:52;A2_1;Org line C
23;Queued-Awaiting Assignment;04.08.2011-15:26:53;Dummy;Org line V7n
23;Accepted-In Progress;16.08.2011-15:43:23;Dummy;Org line V7n
23;Accepted-Wait - Implementation;14.03.2012-15:44:27;Dummy;Org line V7n
23;Accepted-In Progress;04.05.2012-07:37:15;Dummy;Org line V7n
23;Completed-Resolved;04.05.2012-07:38:06;Dummy;Org line V7n
23;Completed-Closed;11.05.2012-23:21:27;Dummy;Org line V7n
24;Accepted-In Progress;16.08.2011-09:20:48;A2_1;Org line C
24;Accepted-In Progress;16.08.2011-09:21:07;A2_1;Org line C
24;Accepted-Wait - User;16.08.2011-09:21:44;A2_1;Org line C
24;Queued-Awaiting Assignment;16.08.2011-12:40:27;Dummy;Org line V7n
24;Queued-Awaiting Assignment;16.08.2011-12:40:28;Dummy;Org line V7n
24;Accepted-In Progress;16.08.2011-13:21:08;Dummy;Org line V7n
24;Queued-Awaiting Assignment;16.08.2011-13:26:29;A2_1;Org line C
24;Accepted-In Progress;16.08.2011-13:32:30;A2_1;Org line C
24;Accepted-Wait - User;16.08.2011-13:35:13;A2_1;Org line C
24;Queued-Awaiting Assignment;16.08.2011-13:50:48;Dummy;Org line V7n
24;Accepted-In Progress;16.08.2011-14:35:43;Dummy;Org line V7n
24;Queued-Awaiting Assignment;16.08.2011-14:36:11;A2_1;Org line C
24;Queued-Awaiting Assignment;16.08.2011-14:36:12;A2_1;Org line C
24;Accepted-In Progress;16.08.2011-14:39:52;A2_1;Org line C
24;Accepted-Wait;16.08.2011-14:39:58;A2_1;Org line C
24;Accepted-Wait - User;17.08.2011-06:17:53;A2_1;Org line C
24;Queued-Awaiting Assignment;18.08.2011-12:12:11;Dummy;Other
24;Accepted-In Progress;18.08.2011-12:12:15;A2_1;Org line C
24;Queued-Awaiting Assignment;18.08.2011-12:13:28;Dummy;Org line V7
24;Accepted-In Progress;19.08.2011-10:41:09;Dummy;Org line V7
24;Accepted-Wait;19.08.2011-10:41:15;Dummy;Org line V7
24;Queued-Awaiting Assignment;05.09.2011-10:28:51;Dummy;Org line V7n
24;Accepted-In Progress;26.09.2011-15:22:04;Dummy;Org line V7n
24;Accepted-Wait - Implementation;14.03.2012-15:46:45;Dummy;Org line V7n
24;Accepted-In Progress;04.05.2012-07:39:49;Dummy;Org line V7n
24;Completed-Resolved;04.05.2012-07:41:26;Dummy;Org line V7n
24;Completed-Closed;11.05.2012-23:21:26;Dummy;Org line V7n
25;Accepted-In Progress;19.08.2011-10:09:56;A2_1;Org line C
25;Accepted-In Progress;19.08.2011-10:11:11;A2_1;Org line C
25;Queued-Awaiting Assignment;19.08.2011-10:12:40;Dummy;Org line V7n
25;Accepted-In Progress;19.08.2011-11:23:13;Dummy;Org line V7n
25;Queued-Awaiting Assignment;19.08.2011-11:24:05;A2_1;Org line C
25;Queued-Awaiting Assignment;19.08.2011-11:24:06;A2_1;Org line C
25;Accepted-In Progress;19.08.2011-11:58:45;A2_1;Org line C
25;Accepted-Assigned;19.08.2011-11:58:52;A2_1;Org line C
25;Accepted-In Progress;19.08.2011-14:04:49;A2_1;Org line C
25;Accepted-Wait - User;19.08.2011-14:05:46;A2_1;Org line C
25;Queued-Awaiting Assignment;19.08.2011-14:26:44;Dummy;Org line V7n
25;Accepted-In Progress;19.08.2011-15:16:41;Dummy;Org line V7n
25;Queued-Awaiting Assignment;19.08.2011-15:17:50;A2_1;Org line C
25;Accepted-In Progress;19.08.2011-16:17:21;A2_1;Org line C
25;Queued-Awaiting Assignment;19.08.2011-16:18:24;Dummy;Org line V7n
25;Accepted-In Progress;26.09.2011-15:20:30;Dummy;Org line V7n
25;Accepted-Wait - Implementation;14.03.2012-15:51:16;Dummy;Org line V7n
25;Accepted-In Progress;04.05.2012-07:42:22;Dummy;Org line V7n
25;Completed-Resolved;04.05.2012-07:43:01;Dummy;Org line V7n
25;Completed-Closed;07.05.2012-23:22:09;Dummy;Org line V7n
26;Queued-Awaiting Assignment;22.08.2011-13:54:38;Dummy;Other
26;Queued-Awaiting Assignment;22.08.2011-13:57:40;A2_3;Org line A2
26;Accepted-In Progress;22.08.2011-14:52:00;A2_3;Org line A2
26;Queued-Awaiting Assignment;26.08.2011-14:52:15;V3_2;Org line C
26;Accepted-In Progress;26.08.2011-14:59:01;V3_2;Org line C
26;Accepted-Wait - User;26.08.2011-15:12:50;V3_2;Org line C
26;Accepted-In Progress;26.08.2011-15:40:31;V3_2;Org line C
26;Queued-Awaiting Assignment;26.08.2011-15:43:11;V3_2;Org line C
26;Accepted-In Progress;29.08.2011-06:12:35;V3_2;Org line C
26;Queued-Awaiting Assignment;29.08.2011-06:13:48;V3_2;Org line C
26;Accepted-In Progress;29.08.2011-12:03:12;V3_2;Org line C
26;Queued-Awaiting Assignment;29.08.2011-12:04:01;E_5;Org line C
26;Accepted-In Progress;29.08.2011-12:12:17;E_5;Org line C
26;Queued-Awaiting Assignment;29.08.2011-12:30:11;V3_2;Org line C
26;Accepted-In Progress;29.08.2011-12:36:52;V3_2;Org line C
26;Queued-Awaiting Assignment;29.08.2011-12:38:40;Dummy;Org line G4
26;Accepted-In Progress;29.08.2011-13:13:58;V3_2;Org line C
26;Queued-Awaiting Assignment;29.08.2011-13:15:20;A2_3;Org line A2
26;Accepted-In Progress;29.08.2011-13:50:12;A2_3;Org line A2
26;Accepted-Wait - User;29.08.2011-14:57:34;A2_3;Org line A2
26;Accepted-Assigned;02.09.2011-19:42:33;A2_3;Org line A2
26;Accepted-In Progress;06.09.2011-13:05:41;A2_3;Org line A2
26;Accepted-Wait - User;25.11.2011-10:35:19;A2_3;Org line A2
26;Accepted-In Progress;03.05.2012-11:42:55;A2_3;Org line A2
26;Completed-Resolved;03.05.2012-11:49:04;A2_3;Org line A2
26;Completed-Closed;10.05.2012-23:26:10;A2_3;Org line A2
27;Accepted-In Progress;31.08.2011-11:10:52;V3_2;Org line C
27;Accepted-In Progress;31.08.2011-11:11:13;V3_2;Org line C
27;Accepted-Wait - Implementation;31.08.2011-11:14:00;V3_2;Org line C
27;Accepted-In Progress;31.08.2011-11:14:02;V3_2;Org line C
27;Queued-Awaiting Assignment;31.08.2011-11:14:56;E_10;Org line C
27;Accepted-In Progress;31.08.2011-13:33:56;E_10;Org line C
27;Accepted-Wait - User;31.08.2011-13:34:23;E_10;Org line C
27;Queued-Awaiting Assignment;31.08.2011-14:30:18;E_10;Org line B
27;Accepted-In Progress;31.08.2011-14:34:14;E_10;Org line B
27;Accepted-Assigned;31.08.2011-14:35:19;E_10;Org line B
27;Accepted-In Progress;31.08.2011-15:31:21;E_10;Org line B
27;Accepted-Wait - User;31.08.2011-15:32:07;E_10;Org line B
27;Accepted-In Progress;09.09.2011-13:44:37;E_10;Org line B
27;Queued-Awaiting Assignment;09.09.2011-13:54:42;V3_2;Org line C
27;Accepted-In Progress;10.09.2011-00:28:43;V3_2;Org line C
27;Queued-Awaiting Assignment;10.09.2011-00:29:32;V3_2;Org line C
27;Accepted-In Progress;12.09.2011-09:42:34;V3_2;Org line C
27;Accepted-Assigned;12.09.2011-09:42:42;V3_2;Org line C
27;Accepted-In Progress;12.09.2011-09:49:51;V3_2;Org line C
27;Accepted-Wait - User;12.09.2011-09:50:07;V3_2;Org line C
27;Queued-Awaiting Assignment;13.09.2011-08:25:04;E_10;Org line B
27;Accepted-In Progress;13.09.2011-08:29:26;E_10;Org line B
27;Accepted-Assigned;13.09.2011-09:21:35;E_10;Org line B
27;Accepted-In Progress;13.09.2011-15:37:04;E_10;Org line B
27;Accepted-Wait;13.09.2011-15:37:11;E_10;Org line B
27;Accepted-In Progress;21.09.2011-10:06:55;E_10;Org line B
27;Queued-Awaiting Assignment;21.09.2011-10:08:24;C_6;Org line C
27;Accepted-In Progress;21.09.2011-11:01:52;C_6;Org line C
27;Accepted-Wait - User;07.11.2011-11:56:32;C_6;Org line C
27;Completed-Resolved;15.05.2012-06:07:31;C_6;Org line C
27;Completed-Closed;22.05.2012-23:22:23;C_6;Org line C
28;Accepted-In Progress;05.09.2011-13:35:46;A2_1;Org line A2
28;Accepted-In Progress;05.09.2011-13:36:01;A2_1;Org line A2
28;Queued-Awaiting Assignment;05.09.2011-13:43:48;Dummy;Org line V7n
28;Accepted-In Progress;05.09.2011-14:05:51;Dummy;Org line V7n
28;Queued-Awaiting Assignment;06.09.2011-10:57:51;A2_1;Org line A2
28;Queued-Awaiting Assignment;06.09.2011-10:57:52;A2_1;Org line A2
28;Accepted-In Progress;06.09.2011-11:25:20;A2_1;Org line A2
28;Queued-Awaiting Assignment;06.09.2011-11:27:10;Dummy;Org line V7n
28;Accepted-In Progress;16.09.2011-16:01:29;Dummy;Org line V7n
28;Accepted-Wait - Implementation;14.03.2012-15:52:15;Dummy;Org line V7n
28;Accepted-In Progress;04.05.2012-07:43:33;Dummy;Org line V7n
28;Completed-Resolved;04.05.2012-07:46:00;Dummy;Org line V7n
28;Completed-Closed;11.05.2012-23:21:25;Dummy;Org line V7n
29;Accepted-In Progress;23.09.2011-11:31:56;A2_1;Org line C
29;Accepted-In Progress;23.09.2011-11:32:04;A2_1;Org line C
29;Queued-Awaiting Assignment;23.09.2011-11:36:52;Dummy;Org line V7n
29;Accepted-In Progress;26.09.2011-09:29:57;Dummy;Org line V7n
29;Queued-Awaiting Assignment;27.09.2011-12:39:18;A2_1;Org line C
29;Accepted-In Progress;27.09.2011-12:39:32;A2_1;Org line C
29;Queued-Awaiting Assignment;27.09.2011-12:43:00;Dummy;Org line V7
29;Accepted-In Progress;15.10.2011-11:20:36;Dummy;Org line V7
29;Accepted-Wait;15.10.2011-11:20:39;Dummy;Org line V7
29;Queued-Awaiting Assignment;21.10.2011-15:38:43;Dummy;Org line V7n
29;Accepted-In Progress;28.10.2011-10:01:53;Dummy;Org line V7n
29;Queued-Awaiting Assignment;28.10.2011-10:03:05;A2_1;Org line C
29;Accepted-In Progress;28.10.2011-10:25:19;A2_1;Org line C
29;Queued-Awaiting Assignment;28.10.2011-10:27:44;Dummy;Org line V7n
29;Accepted-In Progress;03.11.2011-12:32:59;Dummy;Org line V7n
29;Accepted-Wait - Implementation;14.03.2012-15:52:37;Dummy;Org line V7n
29;Accepted-In Progress;04.05.2012-07:46:45;Dummy;Org line V7n
29;Completed-Resolved;04.05.2012-07:47:08;Dummy;Org line V7n
29;Completed-Closed;11.05.2012-23:21:25;Dummy;Org line V7n
30;Accepted-In Progress;28.09.2011-19:45:00;V3_2;Org line C
30;Accepted-In Progress;28.09.2011-19:45:12;V3_2;Org line C
30;Accepted-In Progress;28.09.2011-19:52:49;V3_2;Org line C
30;Queued-Awaiting Assignment;28.09.2011-19:53:08;A2_2;Org line A2
30;Accepted-In Progress;29.09.2011-08:13:03;A2_2;Org line A2
30;Queued-Awaiting Assignment;29.09.2011-08:15:32;A2_5;Org line A2
30;Accepted-In Progress;03.10.2011-08:47:24;A2_5;Org line A2
30;Completed-Resolved;03.10.2011-08:48:26;A2_5;Org line A2
30;Queued-Awaiting Assignment;03.10.2011-13:55:46;A2_5;Org line A2
30;Accepted-In Progress;27.12.2011-10:05:06;A2_5;Org line A2
30;Queued-Awaiting Assignment;27.12.2011-10:06:02;A2_5;Org line A2
30;Accepted-In Progress;08.05.2012-15:55:54;A2_5;Org line A2
30;Completed-Resolved;08.05.2012-15:56:17;A2_5;Org line A2
30;Completed-Closed;15.05.2012-23:22:55;A2_5;Org line A2
31;Accepted-In Progress;04.10.2011-11:57:50;A2_1;Org line C
31;Accepted-In Progress;04.10.2011-11:57:58;A2_1;Org line C
31;Queued-Awaiting Assignment;04.10.2011-12:04:29;Dummy;Org line V7
31;Accepted-In Progress;04.10.2011-12:04:31;Dummy;Org line V7
31;Accepted-Wait;04.10.2011-12:04:34;Dummy;Org line V7
31;Accepted-In Progress;31.10.2011-17:46:54;Dummy;Org line V7
31;Queued-Awaiting Assignment;31.10.2011-17:47:42;Dummy;Org line V7
31;Accepted-In Progress;07.11.2011-09:34:08;Dummy;Org line V7
31;Queued-Awaiting Assignment;07.11.2011-09:35:12;Dummy;Org line V7n
31;Accepted-In Progress;07.11.2011-09:59:32;Dummy;Org line V7n
31;Queued-Awaiting Assignment;07.11.2011-10:29:27;A2_1;Org line C
31;Queued-Awaiting Assignment;07.11.2011-10:29:28;A2_1;Org line C
31;Accepted-In Progress;07.11.2011-10:30:01;A2_1;Org line C
31;Queued-Awaiting Assignment;07.11.2011-10:33:20;Dummy;Org line V7n
31;Accepted-In Progress;21.11.2011-13:19:11;Dummy;Org line V7n
31;Accepted-Wait - Implementation;14.03.2012-15:53:35;Dummy;Org line V7n
31;Accepted-In Progress;04.05.2012-07:47:40;Dummy;Org line V7n
31;Completed-Resolved;04.05.2012-07:48:24;Dummy;Org line V7n
31;Completed-Closed;11.05.2012-23:21:24;Dummy;Org line V7n
32;Queued-Awaiting Assignment;06.10.2011-07:37:52;Dummy;Other
32;Queued-Awaiting Assignment;06.10.2011-07:49:10;A2_3;Org line A2
32;Accepted-In Progress;06.10.2011-07:58:53;A2_3;Org line A2
32;Accepted-Wait - User;10.10.2011-14:39:42;A2_3;Org line A2
32;Accepted-In Progress;14.10.2011-08:17:05;A2_3;Org line A2
32;Accepted-Wait - User;14.10.2011-15:01:58;A2_3;Org line A2
