CaseID;Prefix length;Ground truth activity;Predicted activity
3796;6;b'15';b'14'
3803;6;b'4';b'4'
3805;6;b'4';b'4'
3811;6;b'15';b'14'
3812;6;b'4';b'4'
3823;6;b'3';b'3'
3827;6;b'4';b'4'
3831;6;b'3';b'5'
3834;6;b'2';b'2'
3840;6;b'4';b'4'
3847;6;b'15';b'14'
3872;6;b'15';b'14'
3880;6;b'15';b'14'
3883;6;b'15';b'14'
3885;6;b'4';b'3'
3892;6;b'15';b'14'
3896;6;b'14';b'7'
3902;6;b'15';b'14'
3923;6;b'15';b'14'
3953;6;b'15';b'14'
3957;6;b'15';b'14'
3958;6;b'4';b'14'
3959;6;b'3';b'3'
3962;6;b'4';b'14'
3965;6;b'15';b'14'
3974;6;b'3';b'3'
3980;6;b'7';b'3'
3992;6;b'3';b'3'
3993;6;b'4';b'4'
4005;6;b'4';b'4'
4007;6;b'15';b'14'
4011;6;b'3';b'2'
4018;6;b'6';b'3'
4024;6;b'15';b'14'
4025;6;b'4';b'3'
4037;6;b'15';b'14'
4039;6;b'15';b'14'
4043;6;b'15';b'14'
4048;6;b'15';b'14'
4058;6;b'4';b'4'
4099;6;b'15';b'14'
4100;6;b'3';b'3'
4106;6;b'15';b'14'
4127;6;b'2';b'2'
4147;6;b'15';b'14'
4152;6;b'15';b'14'
4156;6;b'15';b'14'
4163;6;b'15';b'14'
4164;6;b'15';b'14'
4170;6;b'3';b'3'
4176;6;b'15';b'14'
4180;6;b'15';b'14'
4183;6;b'15';b'14'
4194;6;b'15';b'14'
4196;6;b'15';b'14'
4206;6;b'3';b'3'
4212;6;b'15';b'14'
4218;6;b'15';b'14'
4224;6;b'3';b'3'
4227;6;b'15';b'14'
4236;6;b'4';b'4'
4243;6;b'15';b'14'
4249;6;b'3';b'3'
4252;6;b'15';b'14'
4262;6;b'15';b'14'
4272;6;b'4';b'4'
4274;6;b'15';b'14'
4279;6;b'6';b'3'
4283;6;b'4';b'4'
4284;6;b'4';b'4'
4299;6;b'15';b'14'
4302;6;b'15';b'14'
4326;6;b'3';b'3'
4328;6;b'4';b'4'
4335;6;b'15';b'14'
4337;6;b'4';b'4'
4352;6;b'4';b'4'
4355;6;b'15';b'14'
4362;6;b'15';b'14'
4374;6;b'2';b'2'
4377;6;b'4';b'4'
4380;6;b'3';b'3'
4383;6;b'3';b'3'
4386;6;b'3';b'3'
4394;6;b'4';b'4'
4397;6;b'4';b'4'
4399;6;b'4';b'4'
4401;6;b'4';b'4'
4403;6;b'15';b'14'
4409;6;b'15';b'14'
4410;6;b'4';b'4'
4413;6;b'15';b'14'
4433;6;b'3';b'5'
4435;6;b'15';b'14'
4437;6;b'15';b'14'
4441;6;b'6';b'3'
4452;6;b'15';b'14'
4453;6;b'15';b'14'
4462;6;b'8';b'9'
4466;6;b'3';b'3'
4471;6;b'15';b'14'
4477;6;b'15';b'14'
4480;6;b'15';b'14'
4481;6;b'15';b'14'
4489;6;b'15';b'14'
4500;6;b'15';b'14'
4502;6;b'15';b'14'
4510;6;b'15';b'14'
4513;6;b'15';b'14'
4518;6;b'2';b'2'
4527;6;b'15';b'14'
4537;6;b'15';b'14'
4542;6;b'15';b'14'
4553;6;b'4';b'4'
4560;6;b'3';b'3'
4563;6;b'4';b'4'
4564;6;b'15';b'14'
4566;6;b'4';b'4'
4567;6;b'15';b'14'
4568;6;b'15';b'14'
4572;6;b'15';b'14'
3668;7;b'3';b'3'
3672;7;b'15';b'14'
3684;7;b'6';b'5'
3686;7;b'15';b'14'
3689;7;b'15';b'14'
3704;7;b'15';b'14'
3716;7;b'15';b'14'
3717;7;b'15';b'14'
3739;7;b'4';b'4'
3743;7;b'15';b'14'
3767;7;b'4';b'4'
3777;7;b'15';b'14'
3778;7;b'15';b'14'
3803;7;b'15';b'14'
3805;7;b'15';b'14'
3812;7;b'15';b'14'
3823;7;b'4';b'4'
3827;7;b'15';b'14'
3831;7;b'4';b'3'
3834;7;b'3';b'3'
3840;7;b'15';b'14'
3885;7;b'15';b'14'
3896;7;b'9';b'3'
3958;7;b'15';b'14'
3959;7;b'4';b'4'
3962;7;b'15';b'14'
3974;7;b'4';b'4'
3980;7;b'3';b'3'
3992;7;b'4';b'4'
3993;7;b'15';b'14'
4005;7;b'15';b'14'
4011;7;b'4';b'4'
4018;7;b'2';b'2'
4025;7;b'15';b'14'
4058;7;b'15';b'14'
4100;7;b'4';b'4'
4127;7;b'3';b'3'
4170;7;b'4';b'4'
4206;7;b'4';b'4'
4224;7;b'4';b'4'
4236;7;b'15';b'14'
4249;7;b'4';b'4'
4272;7;b'15';b'14'
4279;7;b'2';b'3'
4283;7;b'4';b'14'
4284;7;b'15';b'14'
4326;7;b'4';b'4'
4328;7;b'15';b'14'
4337;7;b'15';b'14'
4352;7;b'15';b'14'
4374;7;b'3';b'3'
4377;7;b'15';b'14'
4380;7;b'2';b'4'
4383;7;b'4';b'4'
4386;7;b'4';b'4'
4394;7;b'15';b'14'
4397;7;b'15';b'14'
4399;7;b'15';b'14'
4401;7;b'15';b'14'
4410;7;b'15';b'14'
4433;7;b'4';b'4'
4441;7;b'2';b'2'
4462;7;b'7';b'3'
4466;7;b'4';b'4'
4518;7;b'7';b'3'
4553;7;b'15';b'14'
4560;7;b'4';b'3'
4563;7;b'15';b'14'
4566;7;b'15';b'14'
3668;8;b'4';b'4'
3684;8;b'2';b'2'
3739;8;b'15';b'14'
3767;8;b'15';b'14'
3823;8;b'15';b'14'
3831;8;b'15';b'14'
3834;8;b'2';b'4'
3896;8;b'4';b'9'
3959;8;b'15';b'14'
3974;8;b'15';b'14'
3980;8;b'4';b'3'
3992;8;b'15';b'14'
4011;8;b'15';b'14'
4018;8;b'2';b'3'
4100;8;b'15';b'14'
4127;8;b'4';b'4'
4170;8;b'15';b'14'
4206;8;b'15';b'14'
4224;8;b'15';b'14'
4249;8;b'15';b'14'
4279;8;b'3';b'3'
4283;8;b'15';b'14'
4326;8;b'15';b'14'
4374;8;b'4';b'4'
4380;8;b'6';b'3'
4383;8;b'15';b'14'
4386;8;b'15';b'14'
4433;8;b'15';b'14'
4441;8;b'3';b'3'
4462;8;b'3';b'14'
4466;8;b'15';b'14'
4518;8;b'3';b'3'
4560;8;b'15';b'14'
3668;9;b'15';b'14'
3684;9;b'3';b'3'
3834;9;b'6';b'5'
3896;9;b'15';b'14'
3980;9;b'15';b'14'
4018;9;b'2';b'3'
4127;9;b'15';b'14'
4279;9;b'4';b'4'
4374;9;b'15';b'14'
4380;9;b'2';b'2'
4441;9;b'4';b'4'
4462;9;b'15';b'4'
4518;9;b'4';b'4'
3684;10;b'4';b'2'
3834;10;b'2';b'2'
4018;10;b'3';b'5'
4279;10;b'15';b'14'
4380;10;b'3';b'5'
4441;10;b'15';b'14'
4518;10;b'15';b'14'
3684;11;b'15';b'14'
3834;11;b'3';b'3'
4018;11;b'4';b'4'
4380;11;b'4';b'2'
3834;12;b'4';b'4'
4018;12;b'15';b'14'
4380;12;b'15';b'14'
3834;13;b'15';b'14'
